Time;Actual Temperature;Heat Flow to Composite
minutes;\+(o)C;W/g
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.8;154.98;-0.01732
99.81;154.98;-0.01732
99.81;154.98;-0.01732
99.81;154.98;-0.01732
99.81;154.98;-0.01732
99.81;154.98;-0.01732
99.81;154.98;-0.01732
99.82;154.98;-0.01732
99.82;154.98;-0.01732
99.82;154.98;-0.01732
99.82;154.98;-0.01732
99.82;154.98;-0.01732
99.83;154.98;-0.01732
99.83;154.98;-0.01732
99.83;154.98;-0.01732
99.83;154.98;-0.01732
99.83;154.98;-0.01732
99.83;154.98;-0.01732
99.84;154.98;-0.01732
99.84;154.98;-0.01732
99.84;154.98;-0.01732
99.84;154.98;-0.01732
99.84;154.98;-0.01732
99.84;154.98;-0.01732
99.85;154.98;-0.01732
99.85;154.98;-0.01732
99.85;154.98;-0.01731
99.85;154.98;-0.01731
99.85;154.98;-0.01732
99.85;154.98;-0.01732
99.85;154.98;-0.01732
99.86;154.98;-0.01732
99.86;154.98;-0.01732
99.86;154.98;-0.01732
99.86;154.98;-0.01732
99.86;154.98;-0.01732
99.86;154.98;-0.01732
99.87;154.98;-0.01732
99.87;154.98;-0.01732
99.87;154.98;-0.01732
99.87;154.98;-0.01733
99.87;154.98;-0.01733
99.88;154.98;-0.01733
99.88;154.98;-0.01733
99.88;154.98;-0.01733
99.88;154.98;-0.01733
99.88;154.98;-0.01733
99.88;154.98;-0.01733
99.89;154.98;-0.01733
99.89;154.98;-0.01733
99.89;154.98;-0.01733
99.89;154.98;-0.01734
99.89;154.98;-0.01734
99.89;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.9;154.98;-0.01734
99.91;154.98;-0.01734
99.91;154.98;-0.01734
99.91;154.98;-0.01734
99.91;154.98;-0.01734
99.91;154.98;-0.01734
99.91;154.98;-0.01734
99.92;154.98;-0.01734
99.92;154.98;-0.01734
99.92;154.98;-0.01734
99.92;154.98;-0.01735
99.92;154.98;-0.01735
99.93;154.98;-0.01735
99.93;154.98;-0.01735
99.93;154.98;-0.01735
99.93;154.98;-0.01735
99.93;154.98;-0.01735
99.93;154.98;-0.01734
99.94;154.98;-0.01735
99.94;154.98;-0.01735
99.94;154.98;-0.01735
99.94;154.98;-0.01735
99.94;154.98;-0.01735
