Point,Distance (µm),Br L series
815,9.23176303317536,105.5377
816,9.24310426540284,152.8702
817,9.25444549763033,9.156324
818,9.26578672985782,8.246793
819,9.27712796208531,447.5316
820,9.2884691943128,-44.70681
821,9.29981042654029,49.03681
822,9.31115165876778,-131.7126
823,9.32249289099526,68.24356
824,9.33383412322275,311.1578
825,9.34517535545024,134.7643
826,9.35651658767773,-82.2862
827,9.36785781990521,-206.9213
828,9.37919905213271,11.26358
829,9.39054028436019,97.63522
830,9.40188151658768,169.047
831,9.41322274881517,76.45237
832,9.42456398104266,-180.0446
833,9.43590521327014,77.28992
834,9.44724644549763,128.8367
835,9.45858767772512,-17.31075
836,9.46992890995261,55.56635
837,9.48127014218009,88.39698
838,9.49261137440759,-138.5791
839,9.50395260663507,85.86684
840,9.51529383886256,45.23092
841,9.52663507109005,123.8932
842,9.53797630331754,-68.57761
843,9.54931753554503,312.3763
844,9.56065876777251,-153.3199
845,9.572,-312.8567
846,9.58334123222749,273.7632
847,9.59468246445497,239.026
848,9.60602369668247,-1.381245
849,9.61736492890995,252.4277
850,9.62870616113744,18.86632
851,9.64004739336493,-142.4418
852,9.65138862559242,234.6606
853,9.66272985781991,170.7594
854,9.6740710900474,138.5371
855,9.68541232227489,-4.123177
856,9.69675355450237,168.2104
857,9.70809478672986,-352.8261
858,9.71943601895735,-366.4583
859,9.73077725118484,28.38629
860,9.74211848341232,249.01
861,9.75345971563981,-146.3691
862,9.7648009478673,155.9344
863,9.77614218009479,163.5731
864,9.78748341232228,132.6299
865,9.79882464454977,197.717
866,9.81016587677725,-211.4887
867,9.82150710900474,-147.9602
868,9.83284834123223,264.5608
869,9.84418957345972,145.5952
870,9.8555308056872,-33.74444
871,9.86687203791469,-273.0487
872,9.87821327014218,-137.7045
873,9.88955450236967,9.778313
874,9.90089573459716,184.8715
875,9.91223696682465,7.691777
876,9.92357819905213,138.3585
877,9.93491943127962,284.2213
878,9.94626066350711,121.3246
879,9.9576018957346,-79.17487
880,9.96894312796208,314.8824
881,9.98028436018958,136.1056
882,9.99162559241706,109.8477
883,10.0029668246446,122.2753
884,10.014308056872,-104.5362
885,10.0256492890995,-116.6049
886,10.036990521327,-231.0951
887,10.0483317535545,-179.12
888,10.059672985782,184.4249
889,10.0710142180095,66.44307
890,10.082355450237,225.0497
