Point,Distance (µm),Br L series
796,2.16254675734758,21007.62
797,2.16526694194802,22947.7
798,2.16798712654846,19924.03
799,2.17070731114889,17220.64
800,2.17342749574933,27492.4
801,2.17614768034977,21789.75
802,2.17886786495021,21168.79
803,2.18158804955064,25180.01
804,2.18430823415108,21187.87
805,2.18702841875152,22791.78
806,2.18974860335195,24150.72
807,2.19246878795239,21168.33
808,2.19518897255283,22966.01
809,2.19790915715327,22399.79
810,2.2006293417537,20751.34
811,2.20334952635414,25479.81
812,2.20606971095458,23729.18
813,2.20878989555502,22009.21
814,2.21151008015545,19357.17
815,2.21423026475589,23164.62
816,2.21695044935633,22777.61
817,2.21967063395676,24991.04
818,2.2223908185572,21429.71
819,2.22511100315764,21072.16
820,2.22783118775808,20513.18
821,2.23055137235851,20989.32
822,2.23327155695895,21709.12
823,2.23599174155939,25804.65
824,2.23871192615983,21337.23
825,2.24143211076026,23630.08
826,2.2441522953607,25953.43
827,2.24687247996114,24389.73
828,2.24959266456157,21834.32
829,2.25231284916201,21577.88
830,2.25503303376245,22842.97
831,2.25775321836289,23026.45
832,2.26047340296332,25192.47
833,2.26319358756376,22173.09
834,2.2659137721642,21768.31
835,2.26863395676463,23984.76
836,2.27135414136507,23495.29
837,2.27407432596551,23648.04
838,2.27679451056595,22377.86
839,2.27951469516638,21556.72
840,2.28223487976682,20711.33
841,2.28495506436726,21440.08
842,2.2876752489677,21994.63
843,2.29039543356813,19912.49
844,2.29311561816857,20309.83
845,2.29583580276901,23412.84
846,2.29855598736944,24181.24
847,2.30127617196988,25232.51
848,2.30399635657032,23943.99
849,2.30671654117075,23597.57
850,2.30943672577119,22852.06
851,2.31215691037163,22640.54
852,2.31487709497207,21202.06
853,2.3175972795725,20309.61
854,2.32031746417294,19517.2
855,2.32303764877338,21114.52
856,2.32575783337382,22438.27
857,2.32847801797425,24633.44
858,2.33119820257469,22129.81
859,2.33391838717513,25754.68
860,2.33663857177556,22037.17
861,2.339358756376,24544.14
862,2.34207894097644,23120.71
863,2.34479912557688,21180.7
